HEIGHT,PCT_TREE,NDVI_DELTA,NPP,PRECIP_ANN,TEMP_MEAN,TEMP_SDEV,PRECIP_CV,CTI,ELEV,LC_TYPE,X,Y,NCBD_30M
0,1,0.02715,870,264,73,8334,21,567,1801,7,-114.126311330282,40.1789010482662,0
0,2,0.04215,973,245,73,8637,21,935,1705,6,-114.460791341086,40.8751531768783,15
0,0,-0.00936,1020,217,73,9966,57,516,1374,10,-108.249571537435,44.0403292811061,0
0,0,-0.01129,1023,346,73,7186,34,694,1688,7,-119.800251263732,41.7530674214112,0
0,4,0.04764,1048,258,73,6779,32,642,1376,10,-120.710849223104,43.4300889380644,0
0,2,0.01613,1155,280,73,8340,22,622,1723,7,-114.881655304858,40.7233497943355,0
0,1,0.00867,1205,296,73,7150,27,435,1640,10,-119.562869885689,42.0553015080372,0
0,0,0.05064,1248,245,73,9792,52,879,1227,10,-108.256031638062,44.92298443783,0
9,0,0.00288,1289,222,73,9972,24,495,1636,7,-109.441536995174,40.4802502920577,0
0,3,-0.00767,1300,401,73,6729,40,619,1504,10,-120.845299120812,41.5340439634992,5
7,2,-0.01569,1318,293,73,7685,30,998,1490,10,-116.695075918721,42.3739660330648,0
7,0,0.00821,1357,211,73,9963,58,516,1369,10,-108.283338349433,44.1095696879877,0
10,1,0.01611,1360,280,73,9865,23,551,1716,10,-108.687085784369,40.2542392936628,40
0,2,0.01357,1370,292,73,7624,27,583,1514,10,-117.427308577484,42.4748941831378,0
0,3,-0.01579,1372,401,73,6742,40,520,1513,7,-120.852312960993,41.5255782319481,5
0,2,0.01259,1422,293,73,7625,27,509,1509,7,-117.419320537818,42.4950116891714,0
0,2,0.0382,1467,259,73,9853,53,358,1481,10,-108.061493833781,43.6911646171045,0
8,2,-0.02209,1481,297,73,8973,36,527,1363,10,-113.944159210723,43.0020234829995,0
0,0,0.00809,1481,346,73,8846,53,579,1676,10,-105.883589915433,42.9990387470193,0
0,8,-0.01178,1505,242,73,8743,20,196,1789,10,-114.258711121754,40.8100253588737,25
0,0,0.03807,1522,340,73,9060,51,599,1541,10,-106.211553554581,43.4098306239591,0
0,3,0.06218,1547,454,73,6753,36,367,954,10,-119.039634006294,45.3582067554844,0
0,2,-0.01687,1562,420,73,6731,68,323,2304,6,-108.899108966514,33.9746770959543,0
0,0,0.02048,1569,319,73,10268,64,908,834,10,-106.692363291063,46.4698708890566,0
8,2,-0.01096,1623,297,73,8544,32,392,1432,10,-113.926094579111,42.7724056727676,0
0,2,0.08988,1643,338,73,8539,56,737,1018,10,-111.565786311847,47.4022116983414,0
0,1,-0.02009,1706,321,73,8047,28,553,1838,10,-116.113062443875,40.928896526129,0
0,0,0.0289,1774,324,73,9394,57,1299,1376,10,-106.233788883079,43.7129837275442,0
11,3,0.02899,1840,319,73,9442,16,489,2021,10,-109.268153719509,39.6262194886619,35
0,0,0.02859,1851,327,73,9254,54,608,1454,10,-106.3661131805,43.5427918894674,0
0,11,-0.01436,1871,383,73,7078,38,480,1682,10,-119.988604846886,41.8452392530821,0
0,2,-0.03416,1877,263,73,7129,23,750,1458,10,-119.703893358108,43.0426739242656,0
0,2,0.02695,1888,326,73,10711,63,828,791,10,-105.946376850884,46.506016593369,0
0,2,0.06337,1908,340,73,8830,61,984,1115,10,-109.101558617389,46.3223658637949,0
0,2,0.06337,1908,340,73,8830,61,984,1115,10,-109.107447735993,46.3204956314442,0
0,1,-0.04709,1934,334,73,9719,63,618,1387,10,-105.001114888622,43.5980113473007,0
8,1,0.01709,1937,268,73,8348,16,482,1954,7,-111.785853338675,38.907761067461,2
0,2,0.02851,1952,403,73,9955,62,457,1044,10,-104.076552859617,45.0020487841164,0
10,2,-0.02064,1976,355,73,8088,25,412,1990,10,-116.025304569055,40.3329345060094,0
7,2,0.03015,2045,275,73,7548,32,811,1254,10,-119.002095287751,43.4759483168335,0
10,5,0.04574,2059,378,73,8413,57,681,1253,10,-109.843376341236,45.8355496425156,11
0,5,-0.01528,2103,499,73,8826,48,343,1033,10,-116.812723030621,44.4842866117319,1
11,2,-0.01286,2135,520,73,8369,52,781,1307,10,-115.777316509654,43.51837079324,0
9,2,-0.01083,2139,391,73,7343,27,620,1044,10,-117.947263960694,44.9638899034989,0
0,21,-0.00539,2161,396,73,8730,55,448,1220,10,-109.302597531412,45.6868644352292,59
8,2,-0.00064,2184,402,73,8766,52,575,1241,10,-109.067670409091,45.7609041172985,0
9,3,0.03877,2210,363,73,9727,59,369,1107,10,-105.73546569147,45.0792032774267,0
0,1,-0.00244,2211,341,73,9190,57,562,1529,10,-105.6459514149,43.3592006976255,0
6,2,0.03048,2225,344,73,8986,54,885,1603,10,-105.741028135193,43.2025390895306,23
7,2,0.05478,2228,351,73,9955,57,574,902,10,-106.810528143039,46.1124892704495,18
0,2,0.07898,2239,419,73,10537,67,510,861,10,-102.929878357676,44.7361330879247,0
9,3,0.01911,2241,366,73,9863,54,781,1007,10,-106.595247881845,45.2933144185553,0
0,2,0.04232,2291,348,73,10422,59,442,859,10,-105.943234643958,46.2007698440954,0
0,3,0.00359,2305,294,73,7316,30,287,1732,7,-119.698892110142,40.9221003073452,0
6,2,0.05415,2318,368,73,9815,56,652,943,10,-106.565639417398,45.9628446246227,0
10,2,0.06612,2324,399,73,9554,59,819,1358,10,-104.321589660783,43.9363089067525,37
0,4,0.01504,2336,402,73,7212,60,663,682,10,-120.813302457938,46.7163368629628,15
0,2,0.07203,2363,317,73,9407,58,811,1387,10,-106.427120064057,43.6839125475405,18
7,3,0.03738,2372,315,73,8649,32,462,761,10,-119.556204855991,48.155089069429,0
0,2,0.02497,2386,347,73,8982,57,556,1572,10,-105.034009674413,42.7726138145436,0
0,2,0.05923,2408,273,73,8803,21,705,1375,12,-112.915549368033,42.9078806587082,0
7,2,0.03281,2436,360,73,8840,62,670,1516,10,-104.472517533468,42.5494085117557,0
0,2,0.08314,2443,395,73,10829,70,543,784,10,-102.57004003447,44.82999216019,0
0,2,-0.02646,2445,324,73,9808,63,1456,1210,10,-106.138559660141,44.2417242839708,0
7,3,-0.02663,2448,696,73,11408,52,799,436,12,-95.8815347151485,43.3228217549146,0
7,2,0.07817,2453,336,73,8553,57,777,1021,12,-111.563687390785,47.4204589720243,0
0,5,0.0391,2480,432,73,8319,23,695,2155,10,-108.507591335062,37.8414358514239,25
0,6,0.03378,2547,374,73,9898,54,516,947,10,-106.290560876505,45.8863048917708,21
11,17,0.00825,2593,335,73,8041,22,442,1986,7,-112.622473883869,38.1441408468038,31
25,73,0.00222,2655,778,73,9745,27,606,240,4,-84.635353492067,43.8125907807267,111
14,6,0.06396,2694,279,73,8111,33,554,2195,7,-111.515791890179,37.9347131626197,43
0,3,0.11427,2717,409,73,10984,66,531,768,10,-102.122538087507,44.9301403926694,0
10,3,0.02245,2729,379,73,9781,55,591,971,10,-106.39738030054,45.7468975320618,5
6,2,0.00696,2744,339,73,9840,64,1274,1050,10,-105.334422295048,44.9870890077964,0
14,5,0.01647,2751,379,73,9811,54,456,962,10,-106.376976401831,45.7715251147561,37
0,4,-0.06475,2789,406,73,6519,30,382,1116,10,-119.272154755694,44.8261314452886,0
0,2,0.00366,2794,343,73,9846,59,1210,1173,10,-106.170917482833,44.4855178947519,0
9,3,0.08967,2794,387,73,8795,52,453,1236,10,-109.043371692997,45.455003574309,0
23,57,-0.02432,2798,843,73,10686,41,417,322,14,-90.603246994054,43.1462899226138,106
12,6,-0.00996,2812,830,73,11360,49,597,354,12,-92.9117148469639,43.2984538421681,0
0,2,0.02859,2830,381,73,9865,55,560,1004,10,-106.098400319353,45.5996857635045,8
0,3,0.03917,2913,352,73,8319,56,500,1078,10,-111.620161835121,47.2318211163728,1
0,3,0.04878,2923,410,73,9063,19,322,1490,10,-111.995993596631,42.1059339974302,4
7,3,-0.02548,2955,366,73,10126,58,435,928,10,-105.863188929304,45.8416831502729,0
7,2,0.00838,2993,382,73,9312,69,573,1419,10,-103.886511495078,42.5234061681164,0
0,2,0.06024,3009,298,73,8224,26,468,1605,10,-113.615135509256,42.0896673278401,28
18,21,-0.03187,3021,875,73,11053,46,826,322,12,-92.0902442571432,42.8181063020498,0
9,3,-0.006,3048,417,73,9030,44,413,1204,10,-107.584379461263,45.2151135028788,43
9,3,0.04637,3150,216,73,10204,60,980,1530,10,-108.492243906821,42.9617294137737,18
6,3,0.15438,3206,454,73,11527,59,588,572,12,-100.19726021965,44.8916398776028,0
0,3,0.03604,3209,377,73,7965,52,378,1881,10,-105.203298795773,40.7821382054838,19
7,3,0.06392,3230,429,73,11369,63,999,575,10,-101.101126160003,45.1887286226353,0
9,2,0.02787,3279,376,73,9084,66,621,1464,10,-104.124033026432,42.5143284527545,0
8,3,0.06938,3320,284,73,8451,59,960,1163,10,-111.512081497307,46.3303971567906,0
22,70,-0.06144,3336,803,73,11356,48,1739,207,4,-92.0622248958979,44.4285505372536,49
18,13,-0.0409,3403,475,73,6802,57,463,1347,10,-121.98079549336,42.2010604491343,64
7,2,-0.01126,3436,724,73,11466,54,574,430,12,-95.2538888137215,43.2737474987967,0
0,4,0.04947,3445,333,73,8753,62,737,1129,10,-109.245562939847,46.3004528279104,0
24,55,0.00789,3637,810,73,10822,44,568,298,14,-91.0106917735071,43.4978134555469,100
23,61,-0.0082,3660,839,73,10705,40,424,301,4,-90.3169212373899,43.1357051817663,102
0,6,0.04957,3666,461,73,11692,59,788,528,12,-99.8228212535059,44.4950402475095,0
21,47,-0.02296,3688,832,73,10703,40,430,291,14,-90.1491304632643,43.1129971703147,103
9,2,0.07115,3759,463,73,9874,71,512,1173,10,-102.281209226703,42.9158150360232,0
12,5,-0.00867,3791,806,73,11006,49,590,371,12,-91.5345578185343,43.3002555126819,33
0,8,0.02622,3835,744,73,11511,51,567,351,12,-94.4827760189475,43.7749711571116,22
27,54,0.0195,4016,645,73,6521,50,365,2392,1,-109.664136218344,33.7793622037776,96
14,3,-0.03629,4112,410,73,6677,50,460,1314,10,-122.098552700754,41.8965504192253,181
11,4,0.05144,4143,318,73,7895,28,974,1016,12,-114.099967867098,46.4386274094814,7
11,4,-0.0381,4205,854,73,10670,40,459,344,12,-90.3852972957882,43.0584129774144,115
22,64,-0.02224,4220,817,73,11107,45,441,306,14,-91.41199229242,43.531999861197,93
0,2,-0.00556,4220,601,73,11573,52,658,479,12,-97.3499659169935,43.8132167545696,0
0,3,0.0118,4221,609,73,11570,53,816,471,12,-97.2182185432579,43.7365283108798,0
0,13,0.05001,4355,361,73,8885,59,477,1176,10,-108.811283752863,46.2013126787015,34
9,2,0.03955,4387,870,73,10602,39,459,352,12,-90.0762219656454,42.860530860942,0
0,3,0.02811,4448,781,73,9564,22,701,232,12,-83.0073120189947,43.7296021770265,0
0,3,0.10096,4505,540,73,11628,55,886,400,12,-97.9651939788242,44.2439363109618,0
12,7,-0.00102,4662,858,73,10607,38,415,338,14,-89.7943679500519,42.9335939640117,19
18,41,0.01653,4806,806,73,11038,46,847,319,14,-91.0772240527797,43.7579758845115,98
14,5,0.04777,4855,809,73,10269,36,423,310,12,-88.2304400339959,43.3179674807456,57
16,12,0.034,4951,796,73,9524,20,615,240,12,-82.7938612070374,43.6153432350253,70
37,54,-0.0396,5015,1073,73,6102,76,249,1947,1,-119.968291820648,38.0565251734643,342
25,50,-0.02944,5247,1380,73,6152,75,213,1783,1,-120.864588200712,39.6303357619367,355
20,31,0.00883,5302,325,73,8487,28,265,791,8,-119.330327816209,48.3334403000706,47
38,63,0.02953,5477,671,73,5902,78,242,2234,1,-118.536336362447,36.1288075136813,386
18,22,-0.04201,5731,834,73,6680,70,605,1573,8,-121.045083528729,40.3238815668876,177
24,68,-0.00397,5796,1179,73,8953,15,342,526,4,-79.1986799480335,41.9101393325862,146
20,31,0.03423,5821,1175,73,8944,15,707,518,4,-79.103975338857,42.0349240650705,147
21,53,-0.03251,6162,1011,73,9088,14,395,413,4,-75.7275304075044,42.3965950168539,149
26,59,0.02261,6164,662,73,7805,36,959,596,1,-116.366403474303,48.7733725062187,176
20,52,0.04702,6233,1126,73,9639,12,515,213,14,-75.2587090799444,43.1562684999311,117
19,56,0.039,6307,722,73,7569,40,892,681,8,-116.831557981175,48.1124080978103,85
22,57,-0.03753,6406,899,73,8979,19,518,469,14,-76.6643602200261,42.2034320265682,133
18,45,0.01504,6407,984,73,9079,14,397,430,4,-76.0162122077208,42.3310046200384,126
23,58,-0.02351,6462,1004,73,9077,14,914,384,14,-75.7889720808818,42.3748142455099,74
31,68,-0.03139,6540,1377,73,6798,65,197,763,5,-121.038885327222,48.5916194550889,414
19,42,0.02724,6553,924,73,9980,19,553,125,14,-73.2191695657255,43.894712856787,54
0,71,-0.01442,6638,1176,73,9239,15,489,53,11,-69.1177797147368,44.2671323182293,0
23,53,-0.04569,6722,1194,73,8661,15,332,556,14,-76.087127918663,40.9411580417453,161
20,39,-0.0279,6872,1150,73,9113,12,434,456,14,-74.8354530731411,41.8076657111378,173
21,32,-0.01509,7158,1105,73,9017,12,573,404,14,-75.1405980524318,41.6960144150137,0
36,75,-0.03782,7184,2050,73,5509,54,370,633,1,-121.624778357539,48.2144355867451,274
18,71,-0.00487,7248,1119,73,9453,12,511,64,5,-69.5960108866165,44.2451288277095,0
21,75,0.00659,7372,1110,73,9527,11,978,54,5,-69.9075404724816,44.2148165396251,0
21,76,0.02644,7884,1149,73,9266,13,475,58,5,-69.7665924941148,44.028760272081,0
24,68,-0.08042,7932,1092,73,9396,9,395,206,5,-71.5168229550647,43.0685758280177,0
20,76,0.06052,8141,1155,73,9392,13,458,76,4,-70.2306370753123,43.9295968417499,0
20,61,0.00024,8838,1202,73,9305,13,547,164,14,-70.8159551624987,43.4221580315589,0
35,74,-0.01026,9013,1165,73,5236,72,327,1266,1,-123.552577703446,41.9695834063479,249
32,69,-0.05682,9089,1139,73,5531,72,204,1438,1,-123.249767564131,40.9836837346867,292
0,0,0.05918,10412,237,73,10022,59,1056,1565,10,-108.264629688312,43.4145511384697,0
0,0,0.00595,45536,249,73,6912,41,434,2053,16,-118.700398103194,37.9788251756945,3
0,1,0.02496,47404,247,73,8023,33,288,2007,7,-112.026345351285,38.1774979959684,0
18,28,0.01635,54990,405,73,8396,22,546,2207,6,-108.48141971405,38.3601550060837,44
0,3,0.00174,65535,771,73,10689,37,690,235,13,-88.5660447663774,44.0076241101572,0
0,1,0.11564,65535,286,73,8463,60,1317,1152,0,-111.51069965324,46.3949205199711,0
0,0,-0.00689,883,240,74,9800,20,356,1837,10,-109.997551623205,39.8981837912707,0
0,0,0.01012,1059,273,74,9578,18,458,1935,10,-109.822765765909,39.6848765430198,24
0,2,0.01065,1239,290,74,9674,17,497,1912,10,-109.410970641685,39.7419265057842,14
7,0,0.04716,1246,221,74,9879,21,384,1711,10,-110.251375442759,40.1260889973004,19
0,3,-0.01179,1283,295,74,7257,37,313,1747,7,-119.938692210442,40.4126665292497,0
0,0,0.01832,1356,278,74,6888,24,452,1571,7,-119.546714158473,42.5776453091552,0
0,1,0.10116,1361,419,74,10111,63,474,978,10,-103.843007581364,45.0115651030052,0
0,0,0.03311,1365,299,74,8117,17,966,1907,7,-115.07146576012,39.9547383894237,12
19,63,-0.03751,1371,767,74,9747,27,649,215,4,-84.251950306218,43.8248956547632,81
0,0,0.03385,1394,275,74,6893,26,1047,1557,10,-119.5117160245,42.5779845407362,0
0,1,0.08044,1430,340,74,8838,61,480,1113,10,-109.064948662097,46.3351264818175,0
0,0,0.0093,1462,275,74,6909,25,657,1543,10,-119.513637278232,42.6647108324902,0
0,2,0.00792,1472,288,74,7604,26,496,1490,7,-117.516025855887,42.503998949898,0
0,2,0.01336,1525,261,74,7454,27,671,1367,10,-119.631530677828,43.4076276210728,0
10,4,0.0213,1526,357,74,8610,18,363,2059,10,-107.790116249004,38.7021930302369,36
0,0,-0.01403,1535,392,74,6888,68,406,2289,10,-108.855802991681,34.1840862513554,0
0,2,0.08344,1573,324,74,10109,60,565,874,10,-107.113244031291,46.496137761777,0
0,1,0.05991,1596,226,74,9721,22,389,1708,10,-110.363463140019,40.1636512724631,0
0,2,0.00881,1601,276,74,7238,25,373,1443,7,-118.412762967433,42.7835024381122,1
10,2,-0.00143,1607,308,74,8099,27,625,1765,10,-115.980163203324,40.9688334223586,0
0,5,0.01419,1623,390,74,6738,40,598,1464,10,-120.935352341034,41.8077201761484,33
0,3,-0.01921,1680,319,74,8216,32,275,1274,10,-117.816009628363,43.7499699017267,0
0,2,0.03978,1747,338,74,8096,19,464,1963,7,-115.636722933922,39.927215350649,0
0,2,0.02201,1812,375,74,9441,53,767,1001,10,-108.06356211451,46.1347936534546,0
10,13,0.00242,1813,716,74,11522,54,585,448,12,-95.5169507519263,43.2128905919796,0
10,13,0.00242,1813,716,74,11522,54,585,448,12,-95.5137626427531,43.2167386517756,0
0,2,0.0264,1850,311,74,7911,26,204,1980,10,-116.816162903139,40.3840530689238,0
0,2,-0.00188,1876,314,74,8498,34,414,1226,10,-117.882700817956,44.104223733605,0
17,12,0.00764,1899,360,74,6729,37,732,1447,10,-121.231932356974,41.9630666678246,0
6,2,0.03544,1928,332,74,8962,57,637,1534,10,-105.166952836657,42.8007173328582,0
9,2,0.00926,1937,442,74,8246,28,565,2202,10,-108.031205922862,37.1488494850134,53
5,2,0.04343,1970,334,74,10724,62,429,784,10,-105.747325830405,46.3429493126548,0
7,2,0.02407,1976,370,74,8851,57,588,1190,10,-108.894918813599,46.0375093727847,0
0,2,0.04982,1979,338,74,9047,56,470,1563,10,-105.44565229599,43.0876428001108,0
0,2,0.00185,1988,274,74,7594,29,975,1252,12,-118.690521780192,43.4382201903737,0
0,2,-0.06112,1998,278,74,6093,41,699,1197,10,-121.137067322936,43.9684712430954,0
8,1,0.03072,2041,341,74,9032,55,674,1575,10,-105.698865638947,43.2062877773807,0
7,1,0.0706,2041,338,74,9031,55,495,1575,10,-105.470333491983,43.0735663715075,0
0,2,-0.01971,2079,290,74,7885,27,370,1757,10,-116.590336192725,41.0966150653549,5
10,3,0.06339,2181,297,74,8995,21,472,2055,7,-110.291930078793,39.3804912486645,48
0,2,0.06802,2326,365,74,9929,55,973,983,10,-106.506875569321,45.3423626169034,4
11,4,0.06189,2355,336,74,8582,58,653,1591,10,-105.169204260365,42.4103911108435,27
11,4,0.05238,2360,356,74,9807,55,411,930,10,-107.302201683368,46.2313994709624,62
35,55,0.01104,2403,891,74,5755,80,235,2073,1,-118.952511423245,36.7735950129731,304
0,4,0.06796,2406,289,74,7740,51,319,711,10,-120.416898101134,46.890996967795,0
5,2,-0.00127,2406,329,74,9874,64,605,1328,10,-104.928727043658,43.6958596612131,0
0,4,-0.02083,2416,422,74,7196,57,332,954,10,-120.318727056718,46.0561817939331,0
7,2,0.02515,2460,404,74,9415,46,365,1039,10,-107.543596828531,45.5314740511621,0
7,2,-0.02152,2486,333,74,8419,60,544,1637,10,-105.248819146307,42.1781087868557,34
8,2,-0.02248,2549,430,74,8023,66,727,2057,10,-104.527734559119,38.9680928674991,0
17,46,0.04058,2583,788,74,10622,38,997,260,14,-88.63899275857,43.484825259215,0
11,5,0.01351,2615,313,74,8230,31,408,1148,10,-117.934390127701,44.4870608030681,2
0,4,0.03864,2616,257,74,6780,32,732,1378,10,-120.711336322847,43.4242630508231,0
0,2,0.10589,2686,407,74,10984,67,476,760,10,-102.140205443319,44.9245296956173,0
10,4,0.04951,2744,348,74,9899,57,378,889,10,-107.119737218817,46.1373574069408,19
0,2,0.05393,2748,420,74,7890,28,534,889,10,-114.399349551206,47.6643732601819,0
8,3,0.01615,2766,397,74,9475,46,728,1041,10,-107.445457356472,45.4299346114403,0
10,7,-0.00324,2767,783,74,11347,53,570,365,12,-93.864846947686,43.3422737732741,0
8,3,0.00705,2772,393,74,9554,47,352,1003,10,-107.423778214095,45.4561014180529,0
0,2,0.03622,2778,342,74,10075,60,391,881,10,-106.620730037113,46.2158653557655,3
0,4,0.0282,2822,748,74,11374,51,708,378,12,-94.5226639073552,43.5173080847676,0
12,6,0.02062,2834,878,74,10978,45,492,330,12,-91.9920692516191,42.7375615754154,0
8,3,0.05055,2854,830,74,11293,51,674,359,12,-93.198165961036,43.046989475403,0
9,3,0.07261,2870,263,74,9046,23,706,1361,12,-112.594436697639,43.1488020945311,0
9,5,0.01933,2957,808,74,11341,51,581,370,12,-93.55453190734,43.1249361676327,0
0,3,0.09429,2975,205,74,10075,56,958,1186,10,-108.322530364422,44.8270063562684,0
0,2,0.11705,3007,461,74,11538,58,622,562,12,-100.088874876544,44.7343738146839,0
7,2,-0.02627,3011,375,74,9141,67,798,1429,10,-103.961104861503,42.3443264412589,0
18,24,0.04343,3025,409,74,8564,18,604,2249,12,-108.822056334731,38.7085089423827,32
0,3,0.04276,3100,211,74,10273,62,980,1513,12,-108.427313080086,42.9772456943495,6
0,12,0.00881,3180,372,74,6708,39,405,1440,12,-121.139389347564,41.9385795728195,0
5,2,0.162,3242,455,74,11498,59,536,565,12,-100.18558858284,44.8323962030421,0
7,2,-0.03494,3302,685,74,11367,52,679,427,12,-96.0473770903042,43.3688333153311,0
0,6,-0.00841,3334,703,74,11535,53,695,337,12,-94.6808528399414,43.9496902123082,0
0,3,0.16834,3396,441,74,11417,61,513,545,10,-100.472675338193,44.9572974479314,0
7,2,-0.01391,3440,671,74,11382,53,772,442,12,-96.2265113118172,43.5507022914983,15
11,18,-0.01387,3526,348,74,8217,18,257,1945,8,-112.621125592714,38.5648047205107,34
7,3,0.01922,3526,794,74,11347,52,769,390,12,-93.7541850161875,43.308228549475,12
0,2,0.03058,3630,850,74,11217,49,590,327,12,-92.5972374979597,43.0966160708052,0
10,5,-0.02829,3840,364,74,8261,57,973,1293,8,-110.081943139006,45.7728307264965,29
24,20,-0.0004,3883,977,74,6289,74,208,1971,8,-119.971319038947,38.3357209343684,242
23,49,-0.00027,3982,811,74,10869,42,525,314,14,-91.1133928105777,43.4419463446606,97
9,3,0.04702,4002,463,74,9899,70,524,1164,10,-102.31617182721,42.9364705175296,0
17,31,0.0245,4081,793,74,10728,38,1258,236,14,-89.1298949314285,43.7775190516682,68
0,3,0.0238,4123,809,74,9466,18,552,210,12,-82.638300236396,43.6040635847185,0
18,29,0.02258,4155,795,74,10690,38,643,241,12,-89.1401679477148,43.7232158341463,0
0,3,0.03603,4195,766,74,9579,24,711,228,12,-83.0949756427523,43.7233130168124,0
6,3,0.03534,4351,500,74,11179,61,360,598,10,-99.602916748596,43.9642965000297,0
0,4,-0.01045,4390,797,74,10700,38,691,246,14,-89.1540451059846,43.701228095762,2
16,42,0.01138,4390,429,74,7207,35,400,2170,6,-111.884788410863,35.9074702539643,67
15,32,0.05072,4475,329,74,8254,53,226,1202,8,-112.083480951096,46.9973464689125,70
0,4,-0.00829,4555,608,74,11538,53,441,452,12,-97.1720358722177,43.6717979806588,0
13,7,0.00617,4559,855,74,10575,38,631,323,12,-89.8287639956562,42.9130296313025,32
18,16,0.04127,4638,784,74,9544,22,608,240,14,-82.8589780893305,43.5838885166442,129
